dataset,model,seed,perturbation_rate,n_instances,mean_pred_drift,frac_pred_preserving,frac_plausible,shap_rank_sim_mean,shap_attr_sim_mean,shap_sign_cons_mean,lime_rank_sim_mean,lime_attr_sim_mean,lime_sign_cons_mean
gmsc,xgboost,2024,-0.1,50,0.07212147988379002,0.64,1.0,0.8535757575757574,0.8586902179484529,0.8760000000000001,0.6189090909090909,0.8910835074721309,0.88
gmsc,xgboost,2024,-0.05,50,0.06906236849725246,0.58,1.0,0.8707878787878788,0.8591964126494482,0.892,0.6395151515151515,0.8929770943405341,0.848
gmsc,xgboost,2024,0.05,50,0.5482593906670808,0.04,1.0,0.5767272727272726,0.16116687448760017,0.55,0.5585454545454546,0.6983656028489702,0.7559999999999999
gmsc,xgboost,2024,0.1,50,0.5451309079676867,0.04,1.0,0.5364848484848485,0.16619215266788503,0.532,0.6065454545454545,0.6578785651868269,0.75
taiwan,lightgbm,0,-0.1,50,0.09083324088224545,0.4,0.94,0.7841304347826088,0.8246706690264066,0.9026086956521739,0.4194071146245059,0.7288899656761302,0.8008695652173913
taiwan,lightgbm,0,-0.05,50,0.0834192382984264,0.42,0.94,0.8157707509881423,0.8467365631330611,0.92,0.44816205533596837,0.7519971983517965,0.8147826086956522
taiwan,lightgbm,0,0.05,50,0.14377359657206074,0.32,0.92,0.560296442687747,0.6647098386041995,0.8017391304347826,0.38895256916996046,0.7065878777545928,0.7930434782608695
taiwan,lightgbm,0,0.1,50,0.14784957474638907,0.36,0.92,0.5212648221343873,0.6526935010896021,0.7817391304347826,0.35276679841897235,0.6438700540946146,0.7756521739130434
taiwan,lightgbm,7,-0.1,50,0.09793436509679579,0.38,0.94,0.7687549407114624,0.8112214118993251,0.8930434782608695,0.43324110671936755,0.6869961719685286,0.7660869565217391
taiwan,lightgbm,7,-0.05,50,0.09355830437176019,0.44,0.94,0.8069565217391305,0.8315576451857233,0.9121739130434783,0.4337154150197629,0.7087074043849287,0.782608695652174
taiwan,lightgbm,7,0.05,50,0.14762448732526373,0.3,0.92,0.5522332015810276,0.6626531404304058,0.7956521739130434,0.33788537549407116,0.6347784485765826,0.7460869565217391
taiwan,lightgbm,7,0.1,50,0.1541674964361576,0.38,0.92,0.5227667984189723,0.6519303370871451,0.7852173913043479,0.38484189723320156,0.5661187811475051,0.7373913043478261
taiwan,lightgbm,42,-0.1,50,0.08648614637862755,0.38,0.94,0.7642094861660079,0.8313217401021693,0.9095652173913044,0.43395256916996044,0.733012994017719,0.8017391304347826
taiwan,lightgbm,42,-0.05,50,0.08411671467294342,0.42,0.94,0.799505928853755,0.8550634717565829,0.9286956521739129,0.4581818181818182,0.7293723673217634,0.7895652173913044
taiwan,lightgbm,42,0.05,50,0.15764066112682196,0.28,0.92,0.5734387351778656,0.6380975358149061,0.8104347826086956,0.3657114624505929,0.6917273101019448,0.7617391304347827
taiwan,lightgbm,42,0.1,50,0.1644144905486644,0.3,0.92,0.5400988142292491,0.6266796913681602,0.7895652173913044,0.3800197628458498,0.6369655021365438,0.7504347826086957
taiwan,lightgbm,123,-0.1,50,0.09725453439305229,0.34,0.94,0.7633399209486166,0.8229495183647674,0.8956521739130434,0.45205533596837943,0.6867328681822571,0.7834782608695652
taiwan,lightgbm,123,-0.05,50,0.08875002182558302,0.4,0.94,0.7962450592885376,0.8404407302374782,0.9165217391304349,0.4543675889328063,0.7412060545740136,0.8034782608695652
taiwan,lightgbm,123,0.05,50,0.1578714400520253,0.3,0.92,0.5637351778656127,0.6282926557404509,0.7895652173913044,0.3206719367588933,0.6284181112128384,0.7617391304347827
taiwan,lightgbm,123,0.1,50,0.16806590298448218,0.34,0.92,0.5237549407114624,0.6129127861360466,0.7704347826086956,0.3572134387351779,0.5733609284528836,0.748695652173913
taiwan,lightgbm,2024,-0.1,50,0.09065237594183044,0.44,0.94,0.7674110671936759,0.8361242226061151,0.8895652173913043,0.4299407114624506,0.706984605294973,0.7852173913043479
taiwan,lightgbm,2024,-0.05,50,0.08694041141433778,0.5,0.94,0.8113043478260871,0.8558124067219931,0.9156521739130434,0.49084980237154147,0.7248863453617428,0.788695652173913
taiwan,lightgbm,2024,0.05,50,0.154780514340832,0.24,0.92,0.579505928853755,0.6390180332297,0.8121739130434783,0.38152173913043474,0.655347514972139,0.7713043478260869
taiwan,lightgbm,2024,0.1,50,0.16376952965705652,0.34,0.92,0.5441501976284585,0.626309971490458,0.7913043478260868,0.35448616600790517,0.5231456129629933,0.7156521739130435
taiwan,mlp,0,-0.1,50,0.07107880256285432,0.66,0.94,0.6943373493975905,0.8246932109019736,0.9810634920634921,0.543201581027668,0.7945354622213404,0.8139130434782609
taiwan,mlp,0,-0.05,50,0.07125049857326973,0.66,0.94,0.679831325301205,0.8184322706465669,0.9776269841269841,0.49266798418972335,0.768437301553171,0.8086956521739129
taiwan,mlp,0,0.05,50,0.16911166505500624,0.24,0.92,0.5587951807228917,0.5144080955736583,0.8045873015873016,0.3862450592885376,0.5784841692406766,0.7095652173913044
taiwan,mlp,0,0.1,50,0.17190432398748295,0.24,0.92,0.5700000000000001,0.5110315959842029,0.7911111111111111,0.3617193675889328,0.5578919353857562,0.7052173913043478
taiwan,mlp,7,-0.1,50,0.07843007216786134,0.62,0.94,0.6737831325301206,0.7797958518760404,0.9656190476190476,0.5650395256916996,0.7935470107034018,0.8226086956521739
taiwan,mlp,7,-0.05,50,0.07947939560181937,0.6,0.94,0.665277108433735,0.7959721215213524,0.9663968253968254,0.5133399209486167,0.7714103847988931,0.8156521739130435
taiwan,mlp,7,0.05,50,0.18061134684241784,0.24,0.92,0.556120481927711,0.4277249559982777,0.8037619047619047,0.41430830039525696,0.6345381984433783,0.7539130434782609
taiwan,mlp,7,0.1,50,0.17830963724182133,0.24,0.92,0.5685783132530121,0.42989849527511326,0.7992380952380952,0.4199604743083004,0.6162423693058072,0.74
taiwan,mlp,42,-0.1,50,0.06819524128849562,0.68,0.94,0.6616144578313253,0.8293318221084486,0.9877857142857143,0.48930830039525697,0.7961938046129088,0.8365217391304348
taiwan,mlp,42,-0.05,50,0.06879676340735588,0.68,0.94,0.6535421686746988,0.8176605443305917,0.9824285714285714,0.4795059288537549,0.7919222479339136,0.8365217391304348
taiwan,mlp,42,0.05,50,0.17216828693496297,0.2,0.92,0.5134939759036146,0.4320839471853048,0.7760714285714286,0.3395059288537549,0.6076731635313724,0.7373913043478261
taiwan,mlp,42,0.1,50,0.1677586410075223,0.22,0.92,0.5278795180722892,0.4335245863122354,0.7834682539682539,0.2961067193675889,0.6082244346691698,0.7417391304347827
taiwan,mlp,123,-0.1,50,0.07672154090173124,0.64,0.94,0.6706506024096386,0.7560968329075091,0.9771825396825398,0.4814624505928854,0.7737742233340512,0.8086956521739129
taiwan,mlp,123,-0.05,50,0.0770887888938634,0.66,0.94,0.6941204819277109,0.780688923070213,0.9798809523809524,0.48513833992094857,0.7689901761650936,0.8104347826086956
taiwan,mlp,123,0.05,50,0.17973354811073963,0.24,0.92,0.5593734939759037,0.4356367381812552,0.7953571428571429,0.3848221343873518,0.5933351986344324,0.7365217391304348
taiwan,mlp,123,0.1,50,0.17791668675309227,0.24,0.92,0.5833975903614459,0.4335111347184856,0.7890714285714285,0.3657707509881423,0.5906383751770659,0.7243478260869566
taiwan,mlp,2024,-0.1,50,0.0696942823689016,0.68,0.94,0.6746506024096387,0.8000348321993529,0.9692063492063493,0.5231027667984189,0.762776528468241,0.8104347826086956
taiwan,mlp,2024,-0.05,50,0.06902768156530907,0.68,0.94,0.7198795180722892,0.8121511512344217,0.9726428571428571,0.5058498023715415,0.7715499430128488,0.82
taiwan,mlp,2024,0.05,50,0.165869009817944,0.34,0.92,0.5820240963855423,0.48364556595028796,0.8164761904761905,0.32626482213438734,0.6173913282876642,0.7278260869565217
taiwan,mlp,2024,0.1,50,0.16436276088636184,0.34,0.92,0.5826265060240965,0.48176886760156007,0.8255714285714285,0.36438735177865617,0.6423288289233693,0.7356521739130435
taiwan,random_forest,0,-0.1,50,0.06136133988672105,0.72,0.94,0.9125691699604743,0.8518441378182982,0.933913043478261,0.5254150197628459,0.805803915119666,0.8339130434782609
taiwan,random_forest,0,-0.05,50,0.06273012031108609,0.7,0.94,0.9178853754940712,0.8527244220911336,0.9426086956521739,0.5110474308300396,0.8170832270194868,0.8365217391304348
taiwan,random_forest,0,0.05,50,0.09485004631287204,0.46,0.92,0.9046837944664031,0.4794664576967477,0.8791304347826088,0.395,0.6618096494008744,0.7721739130434783
taiwan,random_forest,0,0.1,50,0.09452113770847598,0.46,0.92,0.8983596837944664,0.4793262618427673,0.8713043478260869,0.44833992094861663,0.6389525968435162,0.74
taiwan,random_forest,7,-0.1,50,0.060505839477813295,0.72,0.94,0.9052766798418972,0.8479193655314832,0.9313043478260871,0.49462450592885376,0.8015383248796898,0.8426086956521739
taiwan,random_forest,7,-0.05,50,0.06150297228236367,0.72,0.94,0.9119367588932806,0.8498997952654797,0.9365217391304348,0.5125691699604743,0.8063727961535281,0.8521739130434782
taiwan,random_forest,7,0.05,50,0.09696848099063558,0.48,0.92,0.8873320158102768,0.4688143183812248,0.8756521739130434,0.3479841897233202,0.6822607495477726,0.7704347826086956
taiwan,random_forest,7,0.1,50,0.09521590542350214,0.48,0.92,0.8811660079051384,0.469068453242996,0.8652173913043478,0.39280632411067196,0.632741243973384,0.7495652173913043
taiwan,random_forest,42,-0.1,50,0.06065400994890374,0.74,0.94,0.8976877470355731,0.8539782348716419,0.9356521739130435,0.511403162055336,0.8045756667635583,0.8356521739130435
taiwan,random_forest,42,-0.05,50,0.061569743732225,0.7,0.94,0.904505928853755,0.8561888011198241,0.9426086956521739,0.5029644268774703,0.8025797711635206,0.8417391304347827
taiwan,random_forest,42,0.05,50,0.09909316505135538,0.46,0.92,0.8563438735177865,0.45481870655138645,0.8782608695652173,0.3701778656126482,0.6720749906981319,0.7678260869565218
taiwan,random_forest,42,0.1,50,0.09717874419963783,0.46,0.92,0.8553359683794467,0.4571827121834576,0.8695652173913043,0.39341897233201584,0.6609851373475735,0.7634782608695652
taiwan,random_forest,123,-0.1,50,0.06021639871622018,0.72,0.94,0.9004150197628459,0.8521296769382306,0.9286956521739131,0.484802371541502,0.7943080470756039,0.84
taiwan,random_forest,123,-0.05,50,0.06109771188237722,0.72,0.94,0.9116205533596837,0.8535229378243799,0.9269565217391305,0.515,0.7954101006251564,0.8269565217391305
taiwan,random_forest,123,0.05,50,0.1008835669830928,0.44,0.92,0.8845849802371543,0.46654498989632953,0.8669565217391305,0.39391304347826084,0.6719041172693193,0.7634782608695652
taiwan,random_forest,123,0.1,50,0.09924471794606816,0.44,0.92,0.8782806324110672,0.46737639708141104,0.8582608695652173,0.39108695652173914,0.6789813931313798,0.7652173913043478
taiwan,random_forest,2024,-0.1,50,0.06308974789506311,0.72,0.94,0.91300395256917,0.8497017471524754,0.9330434782608695,0.5169762845849802,0.7822928819266868,0.8243478260869566
taiwan,random_forest,2024,-0.05,50,0.06392755050145867,0.7,0.94,0.9202766798418972,0.8507908230362463,0.9382608695652174,0.5223122529644268,0.7952270885375331,0.837391304347826
taiwan,random_forest,2024,0.05,50,0.09533639500639046,0.46,0.92,0.8938537549407115,0.4747222367630146,0.8852173913043478,0.3846442687747036,0.7064085727524477,0.7782608695652173
taiwan,random_forest,2024,0.1,50,0.09366534431053852,0.48,0.92,0.8851383399209486,0.47528161754303744,0.8834782608695652,0.36438735177865617,0.6676417209084938,0.7530434782608695
taiwan,xgboost,0,-0.1,50,0.0925430828332901,0.38,0.94,0.7500790513833993,0.8376016901030643,0.8982608695652173,0.4897233201581027,0.7450493026239952,0.7921739130434783
taiwan,xgboost,0,-0.05,50,0.08479970276355743,0.5,0.94,0.7768577075098814,0.8484971375258437,0.9104347826086956,0.4710474308300395,0.732613108769649,0.7852173913043479
taiwan,xgboost,0,0.05,50,0.12774287894368172,0.38,0.92,0.6902371541501977,0.7381181886214452,0.868695652173913,0.3174308300395257,0.6179493261676303,0.7660869565217391
taiwan,xgboost,0,0.1,50,0.12903119526803494,0.36,0.92,0.6401185770750989,0.7287132404977404,0.8513043478260869,0.36673913043478257,0.6338730638641061,0.7643478260869565
taiwan,xgboost,7,-0.1,50,0.10052194863557816,0.4,0.94,0.7500988142292491,0.8408165580029866,0.9060869565217391,0.4593280632411067,0.7084797445884073,0.7652173913043478
taiwan,xgboost,7,-0.05,50,0.09182651355862617,0.48,0.94,0.7829051383399209,0.852884962709985,0.9156521739130434,0.4131422924901186,0.7204028681738103,0.7852173913043479
taiwan,xgboost,7,0.05,50,0.11703823074698448,0.38,0.92,0.7302173913043478,0.7307745981335162,0.8791304347826088,0.34954545454545455,0.662515085208225,0.7773913043478261
taiwan,xgboost,7,0.1,50,0.12320918530225754,0.34,0.92,0.6790118577075098,0.7214740040603073,0.8713043478260869,0.33551383399209483,0.6628312575497927,0.7730434782608695
taiwan,xgboost,42,-0.1,50,0.0935641060769558,0.38,0.94,0.7198221343873519,0.8420932707961817,0.888695652173913,0.46598814229249014,0.7276519695060892,0.7834782608695652
taiwan,xgboost,42,-0.05,50,0.08584283679723739,0.44,0.94,0.7584782608695653,0.8538226964205403,0.9043478260869565,0.48776679841897236,0.74296751075079,0.782608695652174
taiwan,xgboost,42,0.05,50,0.11306387647986411,0.42,0.92,0.7204150197628459,0.7354264014030453,0.8652173913043478,0.37330039525691705,0.7132185697366376,0.7939130434782607
taiwan,xgboost,42,0.1,50,0.1139423231780529,0.36,0.92,0.6768577075098814,0.7270880667194182,0.8469565217391305,0.34883399209486166,0.6758954762198366,0.7791304347826088
taiwan,xgboost,123,-0.1,50,0.09612341850996017,0.4,0.94,0.7590711462450593,0.847945681578711,0.8860869565217391,0.4515415019762846,0.7147405202801314,0.7869565217391304
taiwan,xgboost,123,-0.05,50,0.08715516149997711,0.42,0.94,0.8036758893280633,0.8588791749582454,0.8921739130434783,0.5116403162055336,0.7389207555333208,0.7817391304347826
taiwan,xgboost,123,0.05,50,0.11701102450489997,0.38,0.92,0.7191106719367589,0.7343834643555128,0.868695652173913,0.3498418972332016,0.7188971535435141,0.7956521739130434
taiwan,xgboost,123,0.1,50,0.11979212954640389,0.34,0.92,0.6752766798418972,0.7266291076694167,0.8573913043478261,0.3500395256916996,0.6948141672360444,0.7930434782608695
taiwan,xgboost,2024,-0.1,50,0.09650348126888275,0.38,0.94,0.7411462450592886,0.8290112509067314,0.913913043478261,0.47411067193675893,0.6918766978523068,0.7626086956521739
taiwan,xgboost,2024,-0.05,50,0.09317902535200119,0.44,0.94,0.776403162055336,0.8375244922194877,0.9278260869565217,0.4751778656126482,0.6916059341198515,0.7582608695652173
taiwan,xgboost,2024,0.05,50,0.11166586980223656,0.4,0.92,0.7079249011857708,0.7530970830329272,0.8834782608695652,0.30175889328063243,0.6721591295140281,0.7834782608695652
taiwan,xgboost,2024,0.1,50,0.11322146341204643,0.38,0.92,0.6709683794466403,0.7458776171453914,0.8643478260869566,0.3143675889328063,0.669531687401252,0.7817391304347826
